"sk_evento","sk_grupo","sk_pessoa","sk_quadro_coluna","sk_data_evento","ocorrido_em","grupo","cartao_numero","acao","tipo_evento","coluna"
"1902","1","15","4","20260530","2026-05-30T01:48:03.723Z","G01","170","add","coluna","Review"
"1903","1","15","3","20260530","2026-05-30T01:48:03.723Z","G01","170","remove","coluna","Waiting Review"
"1904","1","15","4","20260611","2026-06-11T23:59:22.183Z","G01","170","remove","coluna","Review"
"1905","1","12","-1","20260529","2026-05-29T22:55:18.605Z","G01","171","add","rotulo","ART.07"
"1906","1","12","-1","20260529","2026-05-29T22:55:18.605Z","G01","171","add","rotulo","DESIGN"
"1907","1","12","-1","20260529","2026-05-29T22:55:18.605Z","G01","171","add","rotulo","G"
"1908","1","12","1","20260529","2026-05-29T22:55:42.980Z","G01","171","add","coluna","Backlog"
"1909","1","12","2","20260529","2026-05-29T22:55:47.219Z","G01","171","add","coluna","Doing"
"1910","1","12","1","20260529","2026-05-29T22:55:47.219Z","G01","171","remove","coluna","Backlog"
"1911","1","12","3","20260530","2026-05-30T05:02:40.533Z","G01","171","add","coluna","Waiting Review"
"1912","1","12","2","20260530","2026-05-30T05:02:40.533Z","G01","171","remove","coluna","Doing"
"1913","1","17","4","20260601","2026-06-01T11:31:36.011Z","G01","171","add","coluna","Review"
"1914","1","17","3","20260601","2026-06-01T11:31:36.011Z","G01","171","remove","coluna","Waiting Review"
"1915","1","17","4","20260601","2026-06-01T14:34:28.625Z","G01","171","remove","coluna","Review"
"1916","1","12","-1","20260530","2026-05-30T04:02:23.349Z","G01","172","add","rotulo","ART.07"
"1917","1","12","-1","20260530","2026-05-30T04:02:23.349Z","G01","172","add","rotulo","DESIGN"
"1918","1","12","-1","20260530","2026-05-30T04:02:23.349Z","G01","172","add","rotulo","M"
"1919","1","12","1","20260530","2026-05-30T04:02:27.661Z","G01","172","add","coluna","Backlog"
"1920","1","12","2","20260530","2026-05-30T04:02:29.991Z","G01","172","add","coluna","Doing"
"1921","1","12","1","20260530","2026-05-30T04:02:29.991Z","G01","172","remove","coluna","Backlog"
"1922","1","12","3","20260530","2026-05-30T05:02:43.629Z","G01","172","add","coluna","Waiting Review"
"1923","1","12","2","20260530","2026-05-30T05:02:43.629Z","G01","172","remove","coluna","Doing"
"1924","1","17","4","20260601","2026-06-01T11:31:38.127Z","G01","172","add","coluna","Review"
"1925","1","17","3","20260601","2026-06-01T11:31:38.127Z","G01","172","remove","coluna","Waiting Review"
"1926","1","17","4","20260601","2026-06-01T14:34:27.077Z","G01","172","remove","coluna","Review"
"1927","1","12","-1","20260530","2026-05-30T04:06:28.524Z","G01","173","add","rotulo","ART.07"
"1928","1","12","-1","20260530","2026-05-30T04:06:28.524Z","G01","173","add","rotulo","DESIGN"
"1929","1","12","-1","20260530","2026-05-30T04:06:28.524Z","G01","173","add","rotulo","M"
"1930","1","12","1","20260530","2026-05-30T04:06:53.700Z","G01","173","add","coluna","Backlog"
"1931","1","12","2","20260530","2026-05-30T04:06:55.838Z","G01","173","add","coluna","Doing"
"1932","1","12","1","20260530","2026-05-30T04:06:55.838Z","G01","173","remove","coluna","Backlog"
"1933","1","12","3","20260530","2026-05-30T05:02:45.922Z","G01","173","add","coluna","Waiting Review"
"1934","1","12","2","20260530","2026-05-30T05:02:45.922Z","G01","173","remove","coluna","Doing"
"1935","1","17","4","20260601","2026-06-01T11:31:39.368Z","G01","173","add","coluna","Review"
"1936","1","17","3","20260601","2026-06-01T11:31:39.368Z","G01","173","remove","coluna","Waiting Review"
"1937","1","17","4","20260601","2026-06-01T14:34:26.434Z","G01","173","remove","coluna","Review"
"1938","1","12","-1","20260530","2026-05-30T04:17:52.725Z","G01","174","add","rotulo","ART.07"
"1939","1","12","-1","20260530","2026-05-30T04:17:52.725Z","G01","174","add","rotulo","DESIGN"
"1940","1","12","-1","20260530","2026-05-30T04:17:52.725Z","G01","174","add","rotulo","M"
"1941","1","12","1","20260530","2026-05-30T04:19:39.275Z","G01","174","add","coluna","Backlog"
"1942","1","12","2","20260530","2026-05-30T04:19:47.975Z","G01","174","add","coluna","Doing"
"1943","1","12","1","20260530","2026-05-30T04:19:47.975Z","G01","174","remove","coluna","Backlog"
"1944","1","12","3","20260530","2026-05-30T05:02:48.125Z","G01","174","add","coluna","Waiting Review"
"1945","1","12","2","20260530","2026-05-30T05:02:48.125Z","G01","174","remove","coluna","Doing"
"1946","1","17","4","20260601","2026-06-01T11:31:39.999Z","G01","174","add","coluna","Review"
"1947","1","17","3","20260601","2026-06-01T11:31:39.999Z","G01","174","remove","coluna","Waiting Review"
"1948","1","17","4","20260601","2026-06-01T14:34:25.475Z","G01","174","remove","coluna","Review"
"1949","1","12","-1","20260530","2026-05-30T04:18:37.200Z","G01","175","add","rotulo","ART.07"
"1950","1","12","-1","20260530","2026-05-30T04:18:37.200Z","G01","175","add","rotulo","DESIGN"
"1951","1","12","-1","20260530","2026-05-30T04:18:37.200Z","G01","175","add","rotulo","M"
"1952","1","12","1","20260530","2026-05-30T04:19:42.030Z","G01","175","add","coluna","Backlog"
"1953","1","12","2","20260530","2026-05-30T04:19:50.627Z","G01","175","add","coluna","Doing"
"1954","1","12","1","20260530","2026-05-30T04:19:50.627Z","G01","175","remove","coluna","Backlog"
"1955","1","12","3","20260530","2026-05-30T05:02:50.112Z","G01","175","add","coluna","Waiting Review"
"1956","1","12","2","20260530","2026-05-30T05:02:50.112Z","G01","175","remove","coluna","Doing"
"1957","1","17","4","20260601","2026-06-01T11:31:40.904Z","G01","175","add","coluna","Review"
"1958","1","17","3","20260601","2026-06-01T11:31:40.904Z","G01","175","remove","coluna","Waiting Review"
"1959","1","17","4","20260601","2026-06-01T14:34:19.779Z","G01","175","remove","coluna","Review"
"1960","1","12","-1","20260530","2026-05-30T04:19:27.453Z","G01","176","add","rotulo","ART.07"
"1961","1","12","-1","20260530","2026-05-30T04:19:27.453Z","G01","176","add","rotulo","DESIGN"
"1962","1","12","-1","20260530","2026-05-30T04:19:27.453Z","G01","176","add","rotulo","M"
"1963","1","12","1","20260530","2026-05-30T04:19:44.177Z","G01","176","add","coluna","Backlog"
"1964","1","12","2","20260530","2026-05-30T04:19:53.052Z","G01","176","add","coluna","Doing"
"1965","1","12","1","20260530","2026-05-30T04:19:53.052Z","G01","176","remove","coluna","Backlog"
"1966","1","12","3","20260530","2026-05-30T05:02:52.315Z","G01","176","add","coluna","Waiting Review"
"1967","1","12","2","20260530","2026-05-30T05:02:52.315Z","G01","176","remove","coluna","Doing"
"1968","1","17","4","20260601","2026-06-01T11:31:41.770Z","G01","176","add","coluna","Review"
"1969","1","17","3","20260601","2026-06-01T11:31:41.770Z","G01","176","remove","coluna","Waiting Review"
"1970","1","17","4","20260601","2026-06-01T14:34:18.808Z","G01","176","remove","coluna","Review"
"1971","1","12","-1","20260530","2026-05-30T04:32:34.030Z","G01","177","add","rotulo","ART.07"
"1972","1","12","-1","20260530","2026-05-30T04:32:34.030Z","G01","177","add","rotulo","CODE"
"1973","1","12","-1","20260530","2026-05-30T04:32:34.030Z","G01","177","add","rotulo","COMP"
"1974","1","12","-1","20260530","2026-05-30T04:32:34.030Z","G01","177","add","rotulo","DESIGN"
"1975","1","12","-1","20260530","2026-05-30T04:32:34.030Z","G01","177","add","rotulo","G"
"1976","1","12","-1","20260530","2026-05-30T04:32:40.846Z","G01","177","remove","rotulo","COMP"
"1977","1","12","1","20260530","2026-05-30T04:32:50.481Z","G01","177","add","coluna","Backlog"
"1978","1","12","2","20260530","2026-05-30T04:32:53.857Z","G01","177","add","coluna","Doing"
"1979","1","12","1","20260530","2026-05-30T04:32:53.857Z","G01","177","remove","coluna","Backlog"
"1980","1","12","3","20260530","2026-05-30T05:02:56.128Z","G01","177","add","coluna","Waiting Review"
"1981","1","12","2","20260530","2026-05-30T05:02:56.128Z","G01","177","remove","coluna","Doing"
"1982","1","17","4","20260601","2026-06-01T11:31:42.633Z","G01","177","add","coluna","Review"
"1983","1","17","3","20260601","2026-06-01T11:31:42.633Z","G01","177","remove","coluna","Waiting Review"
"1984","1","17","4","20260601","2026-06-01T14:34:17.839Z","G01","177","remove","coluna","Review"
"1985","1","12","-1","20260530","2026-05-30T04:38:16.221Z","G01","178","add","rotulo","ART.07"
"1986","1","12","-1","20260530","2026-05-30T04:38:16.221Z","G01","178","add","rotulo","CODE"
"1987","1","12","-1","20260530","2026-05-30T04:38:16.221Z","G01","178","add","rotulo","DESIGN"
"1988","1","12","-1","20260530","2026-05-30T04:38:16.221Z","G01","178","add","rotulo","G"
"1989","1","12","1","20260530","2026-05-30T04:38:24.184Z","G01","178","add","coluna","Backlog"
"1990","1","12","2","20260530","2026-05-30T04:38:27.319Z","G01","178","add","coluna","Doing"
"1991","1","12","1","20260530","2026-05-30T04:38:27.319Z","G01","178","remove","coluna","Backlog"
"1992","1","12","3","20260530","2026-05-30T05:02:58.713Z","G01","178","add","coluna","Waiting Review"
"1993","1","12","2","20260530","2026-05-30T05:02:58.713Z","G01","178","remove","coluna","Doing"
"1994","1","17","4","20260601","2026-06-01T11:31:43.719Z","G01","178","add","coluna","Review"
"1995","1","17","3","20260601","2026-06-01T11:31:43.719Z","G01","178","remove","coluna","Waiting Review"
"1996","1","17","4","20260601","2026-06-01T14:34:16.753Z","G01","178","remove","coluna","Review"
"1997","1","12","-1","20260601","2026-06-01T02:05:45.289Z","G01","179","add","rotulo","ART.07"
"1998","1","12","-1","20260601","2026-06-01T02:05:45.289Z","G01","179","add","rotulo","CODE"
"1999","1","12","-1","20260601","2026-06-01T02:05:45.289Z","G01","179","add","rotulo","DESIGN"
"2000","1","12","-1","20260601","2026-06-01T02:05:45.289Z","G01","179","add","rotulo","M"
"2001","1","12","1","20260601","2026-06-01T02:08:22.205Z","G01","179","add","coluna","Backlog"
"2002","1","12","2","20260601","2026-06-01T03:12:28.199Z","G01","179","add","coluna","Doing"
"2003","1","12","1","20260601","2026-06-01T03:12:28.199Z","G01","179","remove","coluna","Backlog"
"2004","1","12","3","20260601","2026-06-01T14:33:04.397Z","G01","179","add","coluna","Waiting Review"
"2005","1","12","2","20260601","2026-06-01T14:33:04.397Z","G01","179","remove","coluna","Doing"
"2006","1","17","4","20260601","2026-06-01T14:34:43.446Z","G01","179","add","coluna","Review"
"2007","1","17","3","20260601","2026-06-01T14:34:43.446Z","G01","179","remove","coluna","Waiting Review"
"2008","1","17","4","20260601","2026-06-01T17:05:35.312Z","G01","179","remove","coluna","Review"
"2009","1","12","-1","20260601","2026-06-01T02:06:56.246Z","G01","180","add","rotulo","ART.07"
"2010","1","12","-1","20260601","2026-06-01T02:06:56.246Z","G01","180","add","rotulo","CODE"
"2011","1","12","-1","20260601","2026-06-01T02:06:56.246Z","G01","180","add","rotulo","DESIGN"
"2012","1","12","-1","20260601","2026-06-01T02:06:56.246Z","G01","180","add","rotulo","M"
"2013","1","12","1","20260601","2026-06-01T02:08:23.806Z","G01","180","add","coluna","Backlog"
"2014","1","12","2","20260601","2026-06-01T03:12:30.012Z","G01","180","add","coluna","Doing"
"2015","1","12","1","20260601","2026-06-01T03:12:30.012Z","G01","180","remove","coluna","Backlog"
"2016","1","12","3","20260601","2026-06-01T14:33:06.304Z","G01","180","add","coluna","Waiting Review"
"2017","1","12","2","20260601","2026-06-01T14:33:06.304Z","G01","180","remove","coluna","Doing"
"2018","1","17","4","20260601","2026-06-01T14:34:41.325Z","G01","180","add","coluna","Review"
"2019","1","17","3","20260601","2026-06-01T14:34:41.325Z","G01","180","remove","coluna","Waiting Review"
"2020","1","17","4","20260601","2026-06-01T17:05:34.342Z","G01","180","remove","coluna","Review"
"2021","1","12","-1","20260601","2026-06-01T02:07:23.362Z","G01","181","add","rotulo","ART.07"
"2022","1","12","-1","20260601","2026-06-01T02:07:23.362Z","G01","181","add","rotulo","CODE"
"2023","1","12","-1","20260601","2026-06-01T02:07:23.362Z","G01","181","add","rotulo","DESIGN"
"2024","1","12","-1","20260601","2026-06-01T02:07:23.362Z","G01","181","add","rotulo","M"
"2025","1","12","1","20260601","2026-06-01T02:08:25.625Z","G01","181","add","coluna","Backlog"
"2026","1","12","2","20260601","2026-06-01T03:12:34.535Z","G01","181","add","coluna","Doing"
"2027","1","12","1","20260601","2026-06-01T03:12:34.535Z","G01","181","remove","coluna","Backlog"
"2028","1","12","3","20260601","2026-06-01T14:33:08.032Z","G01","181","add","coluna","Waiting Review"
"2029","1","12","2","20260601","2026-06-01T14:33:08.032Z","G01","181","remove","coluna","Doing"
"2030","1","17","4","20260601","2026-06-01T14:34:39.322Z","G01","181","add","coluna","Review"
"2031","1","17","3","20260601","2026-06-01T14:34:39.322Z","G01","181","remove","coluna","Waiting Review"
"2032","1","17","4","20260601","2026-06-01T17:05:33.622Z","G01","181","remove","coluna","Review"
"2033","1","12","-1","20260601","2026-06-01T02:05:24.798Z","G01","182","add","rotulo","ART.07"
"2034","1","12","-1","20260601","2026-06-01T02:05:24.798Z","G01","182","add","rotulo","CODE"
"2035","1","12","-1","20260601","2026-06-01T02:05:24.798Z","G01","182","add","rotulo","DESIGN"
"2036","1","12","-1","20260601","2026-06-01T02:05:24.798Z","G01","182","add","rotulo","M"
"2037","1","12","1","20260601","2026-06-01T02:08:27.697Z","G01","182","add","coluna","Backlog"
"2038","1","12","2","20260601","2026-06-01T04:06:32.549Z","G01","182","add","coluna","Doing"
"2039","1","12","1","20260601","2026-06-01T04:06:32.549Z","G01","182","remove","coluna","Backlog"
"2040","1","12","3","20260601","2026-06-01T14:33:09.424Z","G01","182","add","coluna","Waiting Review"
"2041","1","12","2","20260601","2026-06-01T14:33:09.424Z","G01","182","remove","coluna","Doing"
"2042","1","17","4","20260601","2026-06-01T14:34:36.629Z","G01","182","add","coluna","Review"
"2043","1","17","3","20260601","2026-06-01T14:34:36.629Z","G01","182","remove","coluna","Waiting Review"
"2044","1","17","4","20260601","2026-06-01T17:05:32.839Z","G01","182","remove","coluna","Review"
"2045","1","12","-1","20260601","2026-06-01T02:04:54.715Z","G01","183","add","rotulo","ART.07"
"2046","1","12","-1","20260601","2026-06-01T02:04:54.715Z","G01","183","add","rotulo","CODE"
"2047","1","12","-1","20260601","2026-06-01T02:04:54.715Z","G01","183","add","rotulo","DESIGN"
"2048","1","12","-1","20260601","2026-06-01T02:04:54.715Z","G01","183","add","rotulo","M"
"2049","1","12","1","20260601","2026-06-01T02:08:30.222Z","G01","183","add","coluna","Backlog"
"2050","1","12","2","20260601","2026-06-01T04:06:34.873Z","G01","183","add","coluna","Doing"
"2051","1","12","1","20260601","2026-06-01T04:06:34.873Z","G01","183","remove","coluna","Backlog"
"2052","1","12","3","20260601","2026-06-01T14:33:10.798Z","G01","183","add","coluna","Waiting Review"
"2053","1","12","2","20260601","2026-06-01T14:33:10.798Z","G01","183","remove","coluna","Doing"
"2054","1","17","4","20260601","2026-06-01T14:34:33.185Z","G01","183","add","coluna","Review"
"2055","1","17","3","20260601","2026-06-01T14:34:33.185Z","G01","183","remove","coluna","Waiting Review"
"2056","1","17","4","20260601","2026-06-01T17:05:32.062Z","G01","183","remove","coluna","Review"
"2057","1","12","-1","20260601","2026-06-01T02:04:02.351Z","G01","184","add","rotulo","ART.07"
"2058","1","12","-1","20260601","2026-06-01T02:04:02.351Z","G01","184","add","rotulo","CODE"
"2059","1","12","-1","20260601","2026-06-01T02:04:02.351Z","G01","184","add","rotulo","DESIGN"
"2060","1","12","-1","20260601","2026-06-01T02:04:02.351Z","G01","184","add","rotulo","M"
"2061","1","12","1","20260601","2026-06-01T02:08:31.788Z","G01","184","add","coluna","Backlog"
"2062","1","12","2","20260601","2026-06-01T04:20:28.459Z","G01","184","add","coluna","Doing"
"2063","1","12","1","20260601","2026-06-01T04:20:28.459Z","G01","184","remove","coluna","Backlog"
"2064","1","12","3","20260601","2026-06-01T14:33:12.045Z","G01","184","add","coluna","Waiting Review"
"2065","1","12","2","20260601","2026-06-01T14:33:12.045Z","G01","184","remove","coluna","Doing"
"2066","1","17","4","20260601","2026-06-01T14:34:32.285Z","G01","184","add","coluna","Review"
"2067","1","17","3","20260601","2026-06-01T14:34:32.285Z","G01","184","remove","coluna","Waiting Review"
"2068","1","17","4","20260601","2026-06-01T17:05:31.513Z","G01","184","remove","coluna","Review"
"2069","1","12","-1","20260601","2026-06-01T02:03:21.154Z","G01","185","add","rotulo","CODE"
"2070","1","12","-1","20260601","2026-06-01T02:03:21.154Z","G01","185","add","rotulo","DESIGN"
"2071","1","12","-1","20260601","2026-06-01T02:03:21.154Z","G01","185","add","rotulo","M"
"2072","1","12","-1","20260601","2026-06-01T02:03:29.788Z","G01","185","add","rotulo","ART.07"
"2073","1","12","1","20260601","2026-06-01T02:08:33.426Z","G01","185","add","coluna","Backlog"
"2074","1","12","2","20260601","2026-06-01T04:20:31.111Z","G01","185","add","coluna","Doing"
"2075","1","12","1","20260601","2026-06-01T04:20:31.111Z","G01","185","remove","coluna","Backlog"
"2076","1","12","3","20260601","2026-06-01T14:33:13.434Z","G01","185","add","coluna","Waiting Review"
"2077","1","12","2","20260601","2026-06-01T14:33:13.434Z","G01","185","remove","coluna","Doing"
"2078","1","17","4","20260601","2026-06-01T14:34:31.308Z","G01","185","add","coluna","Review"
"2079","1","17","3","20260601","2026-06-01T14:34:31.308Z","G01","185","remove","coluna","Waiting Review"
"2080","1","17","4","20260601","2026-06-01T17:05:30.369Z","G01","185","remove","coluna","Review"
"2081","1","12","-1","20260601","2026-06-01T02:08:06.945Z","G01","186","add","rotulo","ART.07"
