grupo,cartao_numero,acao,coluna,pessoa_id,ocorrido_em
G01,184,add,Backlog,G01-A12,2026-06-01T02:08:31.788Z
G01,184,add,Doing,G01-A12,2026-06-01T04:20:28.459Z
G01,184,remove,Backlog,G01-A12,2026-06-01T04:20:28.459Z
G01,184,add,Waiting Review,G01-A12,2026-06-01T14:33:12.045Z
G01,184,remove,Doing,G01-A12,2026-06-01T14:33:12.045Z
G01,184,add,Review,G01-A17,2026-06-01T14:34:32.285Z
G01,184,remove,Waiting Review,G01-A17,2026-06-01T14:34:32.285Z
G01,184,remove,Review,G01-A17,2026-06-01T17:05:31.513Z
G01,185,add,DESIGN,G01-A12,2026-06-01T02:03:21.154Z
G01,185,add,CODE,G01-A12,2026-06-01T02:03:21.154Z
G01,185,add,M,G01-A12,2026-06-01T02:03:21.154Z
G01,185,add,ART.07,G01-A12,2026-06-01T02:03:29.788Z
G01,185,add,Backlog,G01-A12,2026-06-01T02:08:33.426Z
G01,185,add,Doing,G01-A12,2026-06-01T04:20:31.111Z
G01,185,remove,Backlog,G01-A12,2026-06-01T04:20:31.111Z
G01,185,add,Waiting Review,G01-A12,2026-06-01T14:33:13.434Z
G01,185,remove,Doing,G01-A12,2026-06-01T14:33:13.434Z
G01,185,add,Review,G01-A17,2026-06-01T14:34:31.308Z
G01,185,remove,Waiting Review,G01-A17,2026-06-01T14:34:31.308Z
G01,185,remove,Review,G01-A17,2026-06-01T17:05:30.369Z
G01,186,add,DESIGN,G01-A12,2026-06-01T02:08:06.945Z
G01,186,add,CODE,G01-A12,2026-06-01T02:08:06.945Z
G01,186,add,M,G01-A12,2026-06-01T02:08:06.945Z
G01,186,add,ART.07,G01-A12,2026-06-01T02:08:06.945Z
G01,186,add,Backlog,G01-A12,2026-06-01T02:08:18.402Z
G01,186,add,Doing,G01-A12,2026-06-01T04:20:33.344Z
G01,186,remove,Backlog,G01-A12,2026-06-01T04:20:33.344Z
G01,186,add,Waiting Review,G01-A12,2026-06-01T14:33:14.947Z
G01,186,remove,Doing,G01-A12,2026-06-01T14:33:14.947Z
G01,186,add,Review,G01-A17,2026-06-01T14:34:30.206Z
G01,186,remove,Waiting Review,G01-A17,2026-06-01T14:34:30.206Z
G01,186,remove,Review,G01-A17,2026-06-01T17:05:29.531Z
G01,187,add,DOCUMENTATION,G01-A13,2026-06-02T17:21:21.781Z
G01,187,add,ART.11,G01-A13,2026-06-02T17:21:21.781Z
G01,187,add,CODE,G01-A13,2026-06-02T17:24:01.301Z
G01,187,add,Backlog,G01-A16,2026-06-05T03:37:14.688Z
G01,187,add,Doing,G01-A16,2026-06-10T13:50:20.313Z
G01,187,remove,Backlog,G01-A16,2026-06-10T13:50:20.313Z
G01,187,add,Waiting Review,G01-A16,2026-06-10T14:09:47.085Z
G01,187,remove,Doing,G01-A16,2026-06-10T14:09:47.085Z
G01,187,add,Review,G01-A14,2026-06-10T18:48:08.534Z
G01,187,remove,Waiting Review,G01-A14,2026-06-10T18:48:08.534Z
G01,187,remove,Review,G01-A14,2026-06-10T21:58:03.710Z
G01,188,add,DOCUMENTATION,G01-A13,2026-06-02T17:23:42.120Z
G01,188,add,CODE,G01-A13,2026-06-02T17:23:42.120Z
G01,188,add,ART.11,G01-A13,2026-06-02T17:23:42.120Z
G01,188,add,Backlog,G01-A16,2026-06-05T03:37:15.889Z
G01,188,add,Doing,G01-A16,2026-06-11T18:34:02.931Z
G01,188,remove,Backlog,G01-A16,2026-06-11T18:34:02.931Z
G01,188,add,Waiting Review,G01-A16,2026-06-11T18:50:31.950Z
G01,188,remove,Doing,G01-A16,2026-06-11T18:50:31.950Z
G01,188,add,Review,G01-A15,2026-06-11T23:18:41.053Z
G01,188,remove,Waiting Review,G01-A15,2026-06-11T23:18:41.053Z
G01,188,remove,Review,G01-A15,2026-06-11T23:58:46.553Z
G01,189,add,DOCUMENTATION,G01-A13,2026-06-02T17:24:52.670Z
G01,189,add,CODE,G01-A13,2026-06-02T17:24:52.670Z
G01,189,add,ART.11,G01-A13,2026-06-02T17:24:52.670Z
G01,189,add,Backlog,G01-A13,2026-06-08T17:14:28.928Z
G01,189,add,G,G01-A13,2026-06-08T17:14:43.678Z
G01,189,add,Doing,G01-A13,2026-06-08T17:14:50.419Z
G01,189,remove,Backlog,G01-A13,2026-06-08T17:14:50.419Z
G01,189,add,Waiting Review,G01-A13,2026-06-10T00:10:21.810Z
G01,189,remove,Doing,G01-A13,2026-06-10T00:10:21.810Z
G01,189,add,Review,G01-A14,2026-06-10T18:48:23.388Z
G01,189,remove,Waiting Review,G01-A14,2026-06-10T18:48:23.388Z
G01,189,remove,Review,G01-A14,2026-06-10T21:58:01.744Z
G01,190,add,DOCUMENTATION,G01-A13,2026-06-02T17:25:46.302Z
G01,190,add,CODE,G01-A13,2026-06-02T17:25:46.302Z
G01,190,add,ART.11,G01-A13,2026-06-02T17:25:46.302Z
G01,190,add,Backlog,G01-A13,2026-06-08T17:14:31.764Z
G01,190,add,G,G01-A13,2026-06-10T00:11:14.874Z
G01,190,add,Doing,G01-A13,2026-06-10T17:13:11.433Z
G01,190,remove,Backlog,G01-A13,2026-06-10T17:13:11.433Z
G01,190,add,Waiting Review,G01-A13,2026-06-11T21:44:57.235Z
G01,190,remove,Doing,G01-A13,2026-06-11T21:44:57.235Z
G01,190,add,Review,G01-A15,2026-06-11T23:18:37.448Z
G01,190,remove,Waiting Review,G01-A15,2026-06-11T23:18:37.448Z
G01,190,remove,Review,G01-A15,2026-06-11T23:59:04.535Z
G01,191,add,CODE,G01-A17,2026-06-08T17:08:53.564Z
G01,191,add,G,G01-A17,2026-06-08T17:09:07.178Z
G01,191,add,Art. 10,G01-A17,2026-06-08T17:11:11.038Z
G01,191,add,Backlog,G01-A17,2026-06-08T17:12:06.329Z
G01,191,add,Doing,G01-A17,2026-06-08T17:12:19.406Z
G01,191,remove,Backlog,G01-A17,2026-06-08T17:12:19.406Z
G01,191,add,Waiting Review,G01-A17,2026-06-11T18:40:48.584Z
G01,191,remove,Doing,G01-A17,2026-06-11T18:40:48.584Z
G01,191,add,Review,G01-A15,2026-06-11T23:18:38.703Z
G01,191,remove,Waiting Review,G01-A15,2026-06-11T23:18:38.703Z
G01,191,remove,Review,G01-A15,2026-06-11T23:58:58.717Z
G01,192,add,Backlog,G01-A14,2026-06-11T23:57:53.203Z
G01,192,add,Doing,G01-A14,2026-06-11T23:57:55.005Z
G01,192,remove,Backlog,G01-A14,2026-06-11T23:57:55.005Z
G01,192,add,CODE,G01-A14,2026-06-11T23:58:11.396Z
G01,192,add,Art.12,G01-A14,2026-06-11T23:58:11.396Z
G01,192,add,G,G01-A14,2026-06-11T23:58:22.649Z
G01,192,add,Waiting Review,G01-A14,2026-06-12T17:07:16.270Z
G01,192,remove,Doing,G01-A14,2026-06-12T17:07:16.270Z
G01,192,add,Review,G01-A15,2026-06-14T16:25:33.201Z
G01,192,remove,Waiting Review,G01-A15,2026-06-14T16:25:33.201Z
G01,192,remove,Review,G01-A15,2026-06-14T16:27:54.352Z
G01,193,add,CODE,G01-A17,2026-06-08T17:08:47.630Z
G01,193,add,G,G01-A17,2026-06-08T17:09:01.581Z
G01,193,add,Art. 10,G01-A17,2026-06-08T17:10:10.223Z
G01,193,add,Backlog,G01-A17,2026-06-11T18:53:35.821Z
G01,193,add,Doing,G01-A17,2026-06-11T18:53:48.656Z
G01,193,remove,Backlog,G01-A17,2026-06-11T18:53:48.656Z
G01,193,add,Waiting Review,G01-A17,2026-06-12T03:05:47.818Z
G01,193,remove,Doing,G01-A17,2026-06-12T03:05:47.818Z
G01,193,add,Review,G01-A15,2026-06-14T16:25:37.495Z
G01,193,remove,Waiting Review,G01-A15,2026-06-14T16:25:37.495Z
G01,193,remove,Review,G01-A15,2026-06-14T16:32:55.721Z
G01,194,add,CODE,G01-A14,2026-06-09T17:40:32.997Z
G01,194,add,G,G01-A14,2026-06-09T17:40:32.997Z
G01,194,add,Art. 10,G01-A14,2026-06-09T17:40:32.997Z
G01,194,add,Doing,G01-A14,2026-06-09T17:40:40.327Z
G01,194,add,Waiting Review,G01-A14,2026-06-10T21:58:09.837Z
G01,194,remove,Doing,G01-A14,2026-06-10T21:58:09.837Z
G01,194,add,Review,G01-A16,2026-06-11T18:51:19.222Z
G01,194,remove,Waiting Review,G01-A16,2026-06-11T18:51:19.222Z
G01,194,remove,Review,G01-A15,2026-06-14T16:32:28.738Z
G01,195,add,Doing,G01-A15,2026-06-08T17:07:19.864Z
G01,195,add,DOCUMENTATION,G01-A15,2026-06-08T17:09:01.771Z
G01,195,add,NEGÓCIOS,G01-A15,2026-06-08T17:09:01.771Z
G01,195,add,Art.12,G01-A15,2026-06-08T17:09:01.771Z
G01,195,add,M,G01-A15,2026-06-08T17:09:19.647Z
G01,195,add,Waiting Review,G01-A15,2026-06-08T20:20:42.966Z
G01,195,remove,Doing,G01-A15,2026-06-08T20:20:42.966Z
G01,195,add,Review,G01-A16,2026-06-11T18:50:35.954Z
G01,195,remove,Waiting Review,G01-A16,2026-06-11T18:50:35.954Z
G01,195,remove,Review,G01-A12,2026-06-14T16:40:27.087Z
G01,196,add,CODE,G01-A17,2026-06-08T17:12:56.797Z
G01,196,add,G,G01-A17,2026-06-08T17:12:56.797Z
G01,196,add,Art. 10,G01-A17,2026-06-08T17:12:56.797Z
G01,196,add,Backlog,G01-A17,2026-06-08T17:13:04.495Z
G01,196,add,Doing,G01-A17,2026-06-08T17:13:06.601Z
G01,196,remove,Backlog,G01-A17,2026-06-08T17:13:06.601Z
G01,196,add,Waiting Review,G01-A17,2026-06-12T03:05:49.521Z
G01,196,remove,Doing,G01-A17,2026-06-12T03:05:49.521Z
G01,196,add,Review,G01-A15,2026-06-14T16:25:38.838Z
G01,196,remove,Waiting Review,G01-A15,2026-06-14T16:25:38.838Z
G01,196,remove,Review,G01-A15,2026-06-14T16:32:45.885Z
G01,197,add,Backlog,G01-A17,2026-06-08T17:18:15.136Z
G01,197,add,CODE,G01-A17,2026-06-08T17:18:28.836Z
G01,197,add,G,G01-A17,2026-06-08T17:18:28.836Z
G01,197,add,Doing,G01-A17,2026-06-08T17:18:32.702Z
G01,197,remove,Backlog,G01-A17,2026-06-08T17:18:32.702Z
G01,197,add,Art. 10,G01-A17,2026-06-08T17:18:41.654Z
G01,197,add,Waiting Review,G01-A17,2026-06-12T03:05:45.085Z
G01,197,remove,Doing,G01-A17,2026-06-12T03:05:45.085Z
G01,197,add,Review,G01-A15,2026-06-14T16:25:35.442Z
G01,197,remove,Waiting Review,G01-A15,2026-06-14T16:25:35.442Z
G01,197,remove,Review,G01-A15,2026-06-14T16:32:44.472Z
G01,198,add,Backlog,G01-A23,2026-06-08T17:23:26.441Z
G01,198,add,DOCUMENTATION,G01-A23,2026-06-08T17:24:34.994Z
G01,198,add,M,G01-A23,2026-06-08T17:24:34.994Z
G01,198,add,Doing,G01-A23,2026-06-09T13:17:23.485Z
G01,198,remove,Backlog,G01-A23,2026-06-09T13:17:23.485Z
G01,198,add,Waiting Review,G01-A23,2026-06-09T13:17:26.034Z
G01,198,remove,Doing,G01-A23,2026-06-09T13:17:26.034Z
G01,198,add,Review,G01-A14,2026-06-10T18:25:47.692Z
G01,198,remove,Waiting Review,G01-A14,2026-06-10T18:25:47.692Z
G01,198,remove,Review,G01-A14,2026-06-10T18:47:56.012Z
G01,199,add,G,G01-A12,2026-06-09T17:13:21.738Z
G01,199,add,Art.12,G01-A12,2026-06-09T17:13:21.738Z
G01,199,add,DOCUMENTATION,G01-A12,2026-06-09T17:13:34.663Z
G01,199,add,NEGÓCIOS,G01-A12,2026-06-09T17:13:34.663Z
G01,199,add,Backlog,G01-A12,2026-06-09T17:13:56.683Z
G01,199,add,Doing,G01-A12,2026-06-12T20:41:40.945Z
G01,199,remove,Backlog,G01-A12,2026-06-12T20:41:40.945Z
G01,199,add,Waiting Review,G01-A12,2026-06-12T20:43:58.682Z
G01,199,remove,Doing,G01-A12,2026-06-12T20:43:58.682Z
G01,199,add,Review,G01-A15,2026-06-14T16:25:46.773Z
G01,199,remove,Waiting Review,G01-A15,2026-06-14T16:25:46.773Z
G01,199,remove,Review,G01-A15,2026-06-14T16:33:02.399Z
G01,200,add,DOCUMENTATION,G01-A12,2026-06-09T17:16:12.574Z
G01,200,add,M,G01-A12,2026-06-09T17:16:12.574Z
G01,200,add,NEGÓCIOS,G01-A12,2026-06-09T17:16:12.574Z
G01,200,add,Art.12,G01-A12,2026-06-09T17:16:12.574Z
G01,200,add,Backlog,G01-A12,2026-06-09T17:16:40.162Z
G01,200,add,Doing,G01-A12,2026-06-09T18:14:43.786Z
G01,200,remove,Backlog,G01-A12,2026-06-09T18:14:43.786Z
G01,200,add,Waiting Review,G01-A12,2026-06-09T18:33:04.045Z
G01,200,remove,Doing,G01-A12,2026-06-09T18:33:04.045Z
G01,200,add,Review,G01-A16,2026-06-11T18:51:21.566Z
G01,200,remove,Waiting Review,G01-A16,2026-06-11T18:51:21.566Z
G01,200,remove,Review,G01-A15,2026-06-14T16:32:45.390Z
G01,201,add,M,G01-A12,2026-06-09T17:17:38.536Z
G01,201,add,Art.12,G01-A12,2026-06-09T17:17:38.536Z
G01,201,add,DOCUMENTATION,G01-A12,2026-06-09T17:18:05.534Z
G01,201,add,NEGÓCIOS,G01-A12,2026-06-09T17:18:05.534Z
G01,201,add,Backlog,G01-A12,2026-06-09T17:18:29.742Z
G01,201,add,Doing,G01-A12,2026-06-09T18:33:06.263Z
G01,201,remove,Backlog,G01-A12,2026-06-09T18:33:06.263Z
G01,201,add,Waiting Review,G01-A12,2026-06-09T19:52:59.969Z
G01,201,remove,Doing,G01-A12,2026-06-09T19:52:59.969Z
G01,201,add,Review,G01-A16,2026-06-11T18:51:19.996Z
G01,201,remove,Waiting Review,G01-A16,2026-06-11T18:51:19.996Z
G01,201,remove,Review,G01-A15,2026-06-14T16:32:43.461Z
G01,202,add,DOCUMENTATION,G01-A12,2026-06-09T17:19:33.138Z
G01,202,add,M,G01-A12,2026-06-09T17:19:33.138Z
G01,202,add,NEGÓCIOS,G01-A12,2026-06-09T17:19:33.138Z
G01,202,add,Art.12,G01-A12,2026-06-09T17:19:33.138Z
G01,202,add,Backlog,G01-A12,2026-06-09T17:19:42.777Z
G01,202,add,Doing,G01-A12,2026-06-12T19:54:56.293Z
G01,202,remove,Backlog,G01-A12,2026-06-12T19:54:56.293Z
G01,202,add,Waiting Review,G01-A12,2026-06-12T20:18:00.924Z
G01,202,remove,Doing,G01-A12,2026-06-12T20:18:00.924Z
G01,202,add,Review,G01-A15,2026-06-14T16:25:42.391Z
G01,202,remove,Waiting Review,G01-A15,2026-06-14T16:25:42.391Z
G01,202,remove,Review,G01-A15,2026-06-14T16:32:47.091Z
G01,203,add,CODE,G01-A14,2026-06-09T17:42:20.450Z
G01,203,add,G,G01-A14,2026-06-09T17:42:20.450Z
G01,203,add,Art. 10,G01-A14,2026-06-09T17:42:20.450Z
G01,203,add,Doing,G01-A14,2026-06-11T15:36:02.125Z
G01,203,add,Waiting Review,G01-A14,2026-06-11T23:57:43.030Z
G01,203,remove,Doing,G01-A14,2026-06-11T23:57:43.030Z
G01,203,add,Review,G01-A15,2026-06-14T16:25:34.520Z
G01,203,remove,Waiting Review,G01-A15,2026-06-14T16:25:34.520Z
G01,203,remove,Review,G01-A15,2026-06-14T16:32:42.431Z
G01,204,add,Doing,G01-A15,2026-06-09T18:08:19.706Z
G01,204,add,DOCUMENTATION,G01-A15,2026-06-09T18:08:41.427Z
G01,204,add,CODE,G01-A15,2026-06-09T18:08:41.427Z
G01,204,add,M,G01-A15,2026-06-09T18:08:41.427Z
G01,204,add,Waiting Review,G01-A15,2026-06-09T18:24:22.497Z
G01,204,remove,Doing,G01-A15,2026-06-09T18:24:22.497Z
G01,204,add,Review,G01-A14,2026-06-11T06:59:59.894Z
G01,204,remove,Waiting Review,G01-A14,2026-06-11T06:59:59.894Z
G01,204,remove,Review,G01-A12,2026-06-14T16:40:25.695Z
G01,205,add,Doing,G01-A15,2026-06-09T18:24:40.611Z
G01,205,add,DOCUMENTATION,G01-A15,2026-06-09T18:25:00.261Z
G01,205,add,CODE,G01-A15,2026-06-09T18:25:00.261Z
G01,205,add,M,G01-A15,2026-06-09T18:25:00.261Z
G01,205,add,PP,G01-A15,2026-06-09T18:25:12.311Z
G01,205,remove,M,G01-A15,2026-06-09T18:25:12.311Z
G01,205,add,Waiting Review,G01-A15,2026-06-09T23:59:21.388Z
G01,205,remove,Doing,G01-A15,2026-06-09T23:59:21.388Z
G01,205,add,Review,G01-A14,2026-06-10T18:28:15.071Z
G01,205,remove,Waiting Review,G01-A14,2026-06-10T18:28:15.071Z
G01,205,remove,Review,G01-A14,2026-06-10T18:47:52.994Z
G01,206,add,DOCUMENTATION,G01-A13,2026-06-10T13:11:54.204Z
G01,206,add,CODE,G01-A13,2026-06-10T13:11:54.204Z
G01,206,add,ART.13,G01-A13,2026-06-10T13:11:54.204Z
G01,206,add,G,G01-A13,2026-06-10T13:12:23.944Z
G01,206,add,Doing,G01-A15,2026-06-12T00:01:17.079Z
G01,206,add,Waiting Review,G01-A15,2026-06-12T00:59:27.814Z
G01,206,remove,Doing,G01-A15,2026-06-12T00:59:27.814Z
G01,206,add,Review,G01-A12,2026-06-14T16:30:36.332Z
G01,206,remove,Waiting Review,G01-A12,2026-06-14T16:30:36.332Z
G01,206,remove,Review,G01-A12,2026-06-14T16:40:28.781Z
G01,207,add,CODE,G01-A17,2026-06-10T14:17:12.559Z
G01,207,add,Art. 10,G01-A17,2026-06-10T14:17:23.005Z
G01,207,add,Backlog,G01-A17,2026-06-10T14:17:24.862Z
G01,207,add,Doing,G01-A17,2026-06-10T14:17:26.314Z
G01,207,remove,Backlog,G01-A17,2026-06-10T14:17:26.314Z
G01,207,add,Waiting Review,G01-A17,2026-06-11T18:40:42.935Z
G01,207,remove,Doing,G01-A17,2026-06-11T18:40:42.935Z
G01,207,add,Review,G01-A15,2026-06-11T23:18:39.854Z
G01,207,remove,Waiting Review,G01-A15,2026-06-11T23:18:39.854Z
G01,207,remove,Review,G01-A15,2026-06-11T23:58:47.321Z
G01,208,add,DOCUMENTATION,G01-A23,2026-06-11T18:11:45.521Z
G01,208,add,P,G01-A23,2026-06-11T18:11:45.521Z
G01,208,add,ART.13,G01-A23,2026-06-11T18:11:45.521Z
G01,208,add,Backlog,G01-A23,2026-06-11T18:12:02.981Z
G01,208,add,Doing,G01-A23,2026-06-11T18:35:10.659Z
G01,208,remove,Backlog,G01-A23,2026-06-11T18:35:10.659Z
G01,208,add,Waiting Review,G01-A23,2026-06-11T18:35:19.462Z
G01,208,remove,Doing,G01-A23,2026-06-11T18:35:19.462Z
G01,208,add,Review,G01-A15,2026-06-11T23:18:42.787Z
G01,208,remove,Waiting Review,G01-A15,2026-06-11T23:18:42.787Z
G01,208,remove,Review,G01-A15,2026-06-11T23:58:45.505Z
G01,209,add,CODE,G01-A14,2026-06-12T00:53:31.015Z
G01,209,add,P,G01-A14,2026-06-12T00:53:31.015Z
G01,209,add,Art. 10,G01-A14,2026-06-12T00:53:31.015Z
G01,209,add,Backlog,G01-A14,2026-06-12T00:53:45.787Z
G01,209,add,Doing,G01-A14,2026-06-12T00:53:47.664Z
G01,209,remove,Backlog,G01-A14,2026-06-12T00:53:47.664Z
G01,209,remove,P,G01-A14,2026-06-12T10:12:37.350Z
G01,209,add,G,G01-A14,2026-06-12T10:12:48.105Z
G01,209,add,Waiting Review,G01-A14,2026-06-12T17:07:14.330Z
G01,209,remove,Doing,G01-A14,2026-06-12T17:07:14.330Z
G01,209,add,Review,G01-A15,2026-06-14T16:25:33.820Z
G01,209,remove,Waiting Review,G01-A15,2026-06-14T16:25:33.820Z
G01,209,remove,Review,G01-A15,2026-06-14T16:28:18.628Z
G01,210,add,Doing,G01-A15,2026-06-12T00:59:36.442Z
G01,210,add,DOCUMENTATION,G01-A15,2026-06-12T00:59:51.169Z
G01,210,add,G,G01-A15,2026-06-12T00:59:51.169Z
G01,210,add,Waiting Review,G01-A15,2026-06-12T10:15:56.046Z
G01,210,remove,Doing,G01-A15,2026-06-12T10:15:56.046Z
G01,210,add,Review,G01-A12,2026-06-14T16:30:38.605Z
G01,210,remove,Waiting Review,G01-A12,2026-06-14T16:30:38.605Z
G01,210,remove,Review,G01-A12,2026-06-14T16:40:30.393Z
G01,211,add,Doing,G01-A15,2026-06-12T10:24:26.603Z
G01,211,add,DOCUMENTATION,G01-A15,2026-06-12T10:25:05.607Z
G01,211,add,CODE,G01-A15,2026-06-12T10:25:05.607Z
G01,211,add,P,G01-A15,2026-06-12T10:25:05.607Z
G01,211,add,ART.13,G01-A15,2026-06-12T10:25:05.607Z
G01,211,add,Waiting Review,G01-A15,2026-06-12T10:30:01.451Z
G01,211,remove,Doing,G01-A15,2026-06-12T10:30:01.451Z
G01,211,add,Review,G01-A12,2026-06-14T16:30:40.626Z
G01,211,remove,Waiting Review,G01-A12,2026-06-14T16:30:40.626Z
G01,211,remove,Review,G01-A12,2026-06-14T16:40:32.226Z
G01,212,add,Doing,G01-A15,2026-06-12T10:30:22.033Z
G01,212,add,DOCUMENTATION,G01-A15,2026-06-12T10:30:34.500Z
G01,212,add,CODE,G01-A15,2026-06-12T10:30:34.500Z
G01,212,add,P,G01-A15,2026-06-12T10:30:34.500Z
G01,212,add,ART.13,G01-A15,2026-06-12T10:30:43.864Z
G01,212,add,Waiting Review,G01-A15,2026-06-12T11:09:06.124Z
G01,212,remove,Doing,G01-A15,2026-06-12T11:09:06.124Z
G01,212,add,Review,G01-A12,2026-06-14T16:30:44.137Z
G01,212,remove,Waiting Review,G01-A12,2026-06-14T16:30:44.137Z
G01,212,remove,Review,G01-A12,2026-06-14T16:40:35.819Z
G01,213,add,CODE,G01-A17,2026-06-12T10:43:23.012Z
G01,213,add,M,G01-A17,2026-06-12T10:43:54.867Z
G01,213,add,Backlog,G01-A17,2026-06-12T10:43:56.177Z
G01,213,add,Doing,G01-A17,2026-06-12T10:44:06.073Z
G01,213,remove,Backlog,G01-A17,2026-06-12T10:44:06.073Z
G01,213,add,Waiting Review,G01-A17,2026-06-12T21:05:33.108Z
G01,213,remove,Doing,G01-A17,2026-06-12T21:05:33.108Z
G01,213,add,Review,G01-A15,2026-06-14T16:25:46.078Z
G01,213,remove,Waiting Review,G01-A15,2026-06-14T16:25:46.078Z
G01,213,remove,Review,G01-A15,2026-06-14T16:33:01.290Z
G01,214,add,Doing,G01-A15,2026-06-12T11:09:25.865Z
G01,214,add,DOCUMENTATION,G01-A15,2026-06-12T11:09:45.212Z
G01,214,add,CODE,G01-A15,2026-06-12T11:09:45.212Z
G01,214,add,P,G01-A15,2026-06-12T11:09:45.212Z
G01,214,add,ART.13,G01-A15,2026-06-12T11:09:45.212Z
G01,214,add,Waiting Review,G01-A15,2026-06-12T11:17:51.433Z
G01,214,remove,Doing,G01-A15,2026-06-12T11:17:51.433Z
G01,214,add,Review,G01-A12,2026-06-14T16:30:42.524Z
G01,214,remove,Waiting Review,G01-A12,2026-06-14T16:30:42.524Z
G01,214,remove,Review,G01-A12,2026-06-14T16:40:34.019Z
G01,215,add,Doing,G01-A15,2026-06-12T11:18:05.694Z
G01,215,add,DOCUMENTATION,G01-A15,2026-06-12T11:18:17.589Z
G01,215,add,CODE,G01-A15,2026-06-12T11:18:17.589Z
G01,215,add,P,G01-A15,2026-06-12T11:18:17.589Z
G01,215,add,ART.13,G01-A15,2026-06-12T11:18:37.419Z
G01,215,add,Waiting Review,G01-A15,2026-06-12T11:30:21.829Z
G01,215,remove,Doing,G01-A15,2026-06-12T11:30:21.829Z
G01,215,add,Review,G01-A12,2026-06-14T16:30:47.288Z
G01,215,remove,Waiting Review,G01-A12,2026-06-14T16:30:47.288Z
G01,215,remove,Review,G01-A12,2026-06-14T16:40:39.324Z
G01,216,add,Doing,G01-A15,2026-06-12T11:30:34.158Z
G01,216,add,DOCUMENTATION,G01-A15,2026-06-12T11:30:48.549Z
G01,216,add,CODE,G01-A15,2026-06-12T11:30:48.549Z
G01,216,add,P,G01-A15,2026-06-12T11:30:48.549Z
G01,216,add,ART.13,G01-A15,2026-06-12T11:30:48.549Z
G01,216,add,Waiting Review,G01-A15,2026-06-12T11:42:10.415Z
G01,216,remove,Doing,G01-A15,2026-06-12T11:42:10.415Z
G01,216,add,Review,G01-A12,2026-06-14T16:30:45.744Z
G01,216,remove,Waiting Review,G01-A12,2026-06-14T16:30:45.744Z
G01,216,remove,Review,G01-A12,2026-06-14T16:40:37.394Z
G01,217,add,Doing,G01-A15,2026-06-12T11:42:28.313Z
G01,217,add,DOCUMENTATION,G01-A15,2026-06-12T11:42:46.975Z
G01,217,add,CODE,G01-A15,2026-06-12T11:42:46.975Z
G01,217,add,ART.13,G01-A15,2026-06-12T11:42:46.975Z
G01,217,add,G,G01-A15,2026-06-12T11:43:03.110Z
G01,217,add,Waiting Review,G01-A15,2026-06-12T23:41:14.565Z
G01,217,remove,Doing,G01-A15,2026-06-12T23:41:14.565Z
G01,217,add,Review,G01-A15,2026-06-13T00:25:02.208Z
G01,217,remove,Waiting Review,G01-A15,2026-06-13T00:25:02.208Z
G01,217,add,Waiting Review,G01-A15,2026-06-13T00:25:04.515Z
G01,217,remove,Review,G01-A15,2026-06-13T00:25:04.515Z
G01,217,add,Review,G01-A12,2026-06-14T16:30:48.859Z
G01,217,remove,Waiting Review,G01-A12,2026-06-14T16:30:48.859Z
G01,217,remove,Review,G01-A12,2026-06-14T16:40:41.103Z
G01,218,add,CODE,G01-A17,2026-06-12T11:43:20.754Z
G01,218,add,M,G01-A17,2026-06-12T11:43:20.754Z
G01,218,add,Backlog,G01-A17,2026-06-12T11:43:29.882Z
G01,218,add,Doing,G01-A17,2026-06-12T11:43:31.281Z
G01,218,remove,Backlog,G01-A17,2026-06-12T11:43:31.281Z
G01,218,add,Waiting Review,G01-A17,2026-06-12T11:46:54.379Z
G01,218,remove,Doing,G01-A17,2026-06-12T11:46:54.379Z
G01,218,add,Review,G01-A15,2026-06-14T16:25:39.735Z
G01,218,remove,Waiting Review,G01-A15,2026-06-14T16:25:39.735Z
G01,218,remove,Review,G01-A15,2026-06-14T16:32:47.799Z
G01,219,add,Doing,G01-A14,2026-06-12T17:07:36.261Z
G01,219,add,DESIGN,G01-A14,2026-06-12T17:08:04.453Z
G01,219,add,CODE,G01-A14,2026-06-12T17:08:04.453Z
G01,219,add,Art. 10,G01-A14,2026-06-12T17:08:04.453Z
G01,219,add,G,G01-A13,2026-06-12T23:46:54.817Z
G01,219,add,Waiting Review,G01-A14,2026-06-14T16:52:06.460Z
G01,219,remove,Doing,G01-A14,2026-06-14T16:52:06.460Z
G01,219,add,BUG,G01-A14,2026-06-14T16:52:31.644Z
G01,219,remove,Waiting Review,G01-A14,2026-06-14T16:52:35.054Z
G01,220,add,DOCUMENTATION,G01-A12,2026-06-12T20:18:41.752Z
G01,220,add,DESIGN,G01-A12,2026-06-12T20:18:41.752Z
G01,220,add,M,G01-A12,2026-06-12T20:18:41.752Z
G01,220,add,NEGÓCIOS,G01-A12,2026-06-12T20:18:41.752Z
G01,220,add,Art.12,G01-A12,2026-06-12T20:18:41.752Z
G01,220,add,Backlog,G01-A12,2026-06-12T20:19:44.052Z
G01,220,add,Doing,G01-A12,2026-06-12T20:28:09.788Z
G01,220,remove,Backlog,G01-A12,2026-06-12T20:28:09.788Z
G01,220,add,Waiting Review,G01-A12,2026-06-12T20:36:32.857Z
G01,220,remove,Doing,G01-A12,2026-06-12T20:36:32.857Z
G01,220,add,Review,G01-A15,2026-06-14T16:25:43.091Z
G01,220,remove,Waiting Review,G01-A15,2026-06-14T16:25:43.091Z
